year,id,marital,hrs1,conrinc,childs,meovrwrk
year,id,marital,hrs1,conrinc,childs,meovrwrk
1994,1973,married,40.0,10562.0,2.0,neither agree nor disagree
1994,1974,divorced,40.0,44009.0,2.0,neither agree nor disagree
1994,1975,divorced,44.0,32273.0,3.0,strongly agree
1994,1977,married,40.0,16137.0,2.0,agree
1994,1978,never married,40.0,16137.0,0.0,agree
1994,1982,married,20.0,2347.0,2.0,disagree
1994,1987,never married,30.0,6455.0,1.0,agree
1994,1994,never married,25.0,2347.0,2.0,agree
1994,1996,never married,23.0,2347.0,1.0,disagree
1994,2000,married,42.0,64546.0,4.0,agree
1994,2004,never married,50.0,44009.0,0.0,agree
1994,2006,never married,40.0,22004.0,0.0,agree
1994,2008,divorced,50.0,22004.0,0.0,agree
1994,2009,widowed,54.0,44009.0,2.0,agree
1994,2013,never married,30.0,6455.0,0.0,agree
1994,2014,never married,35.0,24938.0,0.0,agree
1994,2019,divorced,64.0,19071.0,2.0,agree
1994,2023,married,40.0,52811.0,1.0,neither agree nor disagree
1994,2036,never married,25.0,38141.0,1.0,agree
1994,2037,never married,52.0,16137.0,0.0,disagree
1994,2043,divorced,43.0,16137.0,6.0,agree
1994,2045,widowed,65.0,24938.0,3.0,agree
1994,2046,never married,50.0,32273.0,0.0,disagree
1994,2047,never married,59.0,587.0,0.0,agree
1994,2054,married,60.0,22004.0,6.0,agree
1994,2058,married,40.0,13203.0,2.0,disagree
1994,2059,married,40.0,10562.0,5.0,agree
1994,2061,never married,40.0,6455.0,1.0,agree
1994,2066,married,40.0,13203.0,1.0,neither agree nor disagree
1994,2067,divorced,40.0,52811.0,1.0,agree
1994,2072,divorced,40.0,24938.0,1.0,agree
1994,2073,married,25.0,24938.0,1.0,agree
1994,2074,divorced,40.0,32273.0,2.0,neither agree nor disagree
1994,2075,married,12.0,10562.0,3.0,strongly disagree
1994,2077,never married,10.0,2347.0,0.0,neither agree nor disagree
1994,2083,married,55.0,24938.0,2.0,neither agree nor disagree
1994,2088,separated,40.0,24938.0,1.0,disagree
1994,2090,never married,40.0,52811.0,0.0,agree
1994,2091,never married,48.0,24938.0,0.0,agree
1994,2094,married,25.0,22004.0,2.0,neither agree nor disagree
1994,2098,divorced,40.0,27872.0,2.0,disagree
1994,2100,married,36.0,13203.0,2.0,agree
1994,2102,divorced,40.0,4107.0,2.0,agree
1994,2104,never married,24.0,587.0,0.0,strongly agree
1994,2110,widowed,40.0,52811.0,2.0,agree
1994,2111,divorced,40.0,32273.0,1.0,strongly agree
1994,2113,married,48.0,52811.0,1.0,agree
1994,2117,married,48.0,44009.0,1.0,agree
1994,2119,never married,44.0,6455.0,0.0,strongly agree
1994,2123,married,32.0,22004.0,2.0,neither agree nor disagree
1994,2125,separated,40.0,22004.0,3.0,agree
1994,2133,married,40.0,4107.0,3.0,neither agree nor disagree
1994,2141,divorced,40.0,22004.0,3.0,disagree
1994,2142,married,40.0,27872.0,2.0,agree
1994,2154,married,34.0,44009.0,2.0,agree
1994,2157,never married,30.0,4107.0,1.0,agree
1994,2160,never married,13.0,10562.0,0.0,neither agree nor disagree
1994,2161,married,40.0,52811.0,0.0,agree
1994,2163,divorced,45.0,52811.0,2.0,agree
1994,2171,married,60.0,64546.0,0.0,neither agree nor disagree
1994,2173,married,60.0,44009.0,0.0,agree
1994,2178,divorced,48.0,32273.0,2.0,agree
1994,2179,married,36.0,13203.0,2.0,neither agree nor disagree
1994,2185,divorced,53.0,10562.0,4.0,agree
1994,2194,divorced,60.0,19071.0,3.0,agree
1994,2195,never married,45.0,16137.0,1.0,neither agree nor disagree
1994,2200,divorced,45.0,32273.0,1.0,neither agree nor disagree
1994,2207,married,15.0,4107.0,1.0,agree
1994,2208,married,40.0,24938.0,0.0,disagree
1994,2210,married,37.0,8802.0,4.0,agree
1994,2214,divorced,40.0,38141.0,2.0,neither agree nor disagree
1994,2215,married,40.0,64546.0,2.0,agree
1994,2217,married,9.0,2347.0,3.0,strongly agree
1994,2218,married,36.0,24938.0,1.0,agree
1994,2220,married,42.0,64546.0,4.0,strongly agree
1994,2222,married,40.0,24938.0,2.0,neither agree nor disagree
1994,2227,married,40.0,19071.0,3.0,disagree
1994,2230,never married,48.0,24938.0,1.0,neither agree nor disagree
1994,2233,never married,48.0,44009.0,1.0,agree
1994,2235,married,40.0,10562.0,0.0,agree
1994,2236,married,84.0,13203.0,2.0,agree
1994,2238,married,22.0,2347.0,2.0,disagree
1994,2239,never married,40.0,587.0,0.0,neither agree nor disagree
1994,2242,never married,40.0,22004.0,0.0,agree
1994,2246,married,40.0,79216.0,3.0,agree
1994,2248,never married,40.0,13203.0,0.0,agree
1994,2252,divorced,40.0,16137.0,0.0,agree
1994,2256,married,48.0,27872.0,2.0,strongly disagree
1994,2258,married,50.0,117585.0,1.0,strongly agree
1994,2264,divorced,20.0,10562.0,2.0,strongly agree
1994,2265,married,40.0,27872.0,2.0,agree
1994,2268,married,60.0,44009.0,0.0,neither agree nor disagree
1994,2270,married,30.0,38141.0,2.0,neither agree nor disagree
1994,2277,divorced,50.0,52811.0,1.0,disagree
1994,2278,divorced,36.0,19071.0,2.0,agree
1994,2279,never married,40.0,44009.0,0.0,agree
1994,2290,married,70.0,13203.0,4.0,agree
1994,2294,divorced,20.0,2347.0,2.0,agree
1994,2295,married,30.0,6455.0,2.0,neither agree nor disagree
1994,2296,divorced,70.0,52811.0,1.0,neither agree nor disagree
1994,2297,married,40.0,52811.0,1.0,disagree
1994,2299,married,24.0,22004.0,4.0,agree
1994,2302,married,35.0,52811.0,2.0,disagree
1994,2310,married,38.0,27872.0,3.0,strongly agree
1994,2312,married,32.0,22004.0,7.0,disagree
1994,2316,married,40.0,38141.0,2.0,agree
1994,2318,divorced,12.0,4107.0,2.0,agree
1994,2328,never married,40.0,16137.0,0.0,strongly agree
1994,2329,never married,37.0,22004.0,0.0,disagree
1994,2341,married,50.0,22004.0,3.0,agree
1994,2347,never married,15.0,10562.0,0.0,agree
1994,2348,married,54.0,27872.0,2.0,agree
1994,2349,married,60.0,117585.0,3.0,neither agree nor disagree
1994,2359,married,52.0,79216.0,3.0,agree
1994,2360,married,60.0,22004.0,3.0,strongly agree
1994,2361,married,31.0,10562.0,0.0,agree
1994,2363,never married,60.0,32273.0,0.0,disagree
1994,2364,divorced,40.0,19071.0,3.0,agree
1994,2366,married,42.0,19071.0,2.0,neither agree nor disagree
1994,2368,divorced,48.0,38141.0,2.0,neither agree nor disagree
1994,2369,never married,47.0,32273.0,0.0,strongly disagree
1994,2372,married,50.0,32273.0,3.0,agree
1994,2377,never married,40.0,38141.0,0.0,agree
1994,2378,married,40.0,24938.0,2.0,agree
1994,2383,married,40.0,52811.0,6.0,disagree
1994,2384,widowed,40.0,32273.0,4.0,agree
1994,2392,married,62.0,44009.0,2.0,neither agree nor disagree
1994,2395,married,40.0,19071.0,1.0,agree
1994,2400,never married,40.0,32273.0,0.0,agree
1994,2402,married,45.0,44009.0,2.0,agree
1994,2403,married,33.0,6455.0,2.0,agree
1994,2404,married,45.0,32273.0,2.0,strongly agree
1994,2413,never married,20.0,10562.0,0.0,neither agree nor disagree
1994,2414,married,40.0,16137.0,2.0,disagree
1994,2416,widowed,10.0,5281.0,3.0,agree
1994,2420,married,60.0,24938.0,0.0,agree
1994,2428,married,55.0,44009.0,0.0,disagree
1994,2429,married,60.0,52811.0,1.0,agree
1994,2430,separated,55.0,44009.0,2.0,neither agree nor disagree
1994,2432,divorced,48.0,32273.0,0.0,agree
1994,2434,never married,11.0,2347.0,0.0,agree
1994,2436,married,70.0,79216.0,2.0,agree
1994,2437,never married,20.0,2347.0,0.0,agree
1994,2439,married,69.0,32273.0,3.0,agree
1994,2445,never married,35.0,5281.0,2.0,agree
1994,2449,divorced,45.0,13203.0,3.0,agree
1994,2450,married,40.0,52811.0,2.0,neither agree nor disagree
1994,2459,widowed,40.0,16137.0,2.0,agree
1994,2460,married,60.0,52811.0,2.0,strongly agree
1994,2466,married,40.0,27872.0,2.0,disagree
1994,2475,married,32.0,16137.0,2.0,agree
1994,2476,married,48.0,27872.0,2.0,agree
1994,2490,married,45.0,10562.0,3.0,neither agree nor disagree
1994,2491,married,40.0,32273.0,2.0,agree
1994,2492,married,40.0,38141.0,0.0,agree
1994,2493,married,40.0,32273.0,2.0,agree
1994,2494,married,40.0,19071.0,1.0,agree
1994,2495,married,89.0,64546.0,2.0,neither agree nor disagree
1994,2497,never married,40.0,19071.0,1.0,disagree
1994,2504,never married,5.0,5281.0,1.0,agree
1994,2505,divorced,40.0,10562.0,1.0,agree
1994,2506,divorced,44.0,27872.0,0.0,agree
1994,2512,married,60.0,32273.0,0.0,neither agree nor disagree
1994,2513,married,80.0,79216.0,3.0,neither agree nor disagree
1994,2522,married,80.0,32273.0,3.0,disagree
1994,2523,married,40.0,52811.0,2.0,disagree
1994,2526,married,24.0,16137.0,6.0,agree
1994,2527,married,70.0,32273.0,2.0,disagree
1994,2530,married,30.0,32273.0,1.0,agree
1994,2534,divorced,40.0,19071.0,4.0,agree
1994,2535,married,40.0,38141.0,0.0,agree
1994,2536,married,6.0,24938.0,6.0,agree
1994,2547,divorced,12.0,16137.0,2.0,disagree
1994,2548,married,48.0,64546.0,3.0,strongly disagree
1994,2549,married,35.0,5281.0,4.0,agree
1994,2553,never married,10.0,19071.0,2.0,strongly agree
1994,2559,divorced,40.0,7628.0,0.0,agree
1994,2574,married,40.0,32273.0,2.0,agree
1994,2578,married,42.0,19071.0,3.0,agree
1994,2591,divorced,28.0,13203.0,4.0,neither agree nor disagree
1994,2595,separated,40.0,19071.0,5.0,agree
1994,2596,married,38.0,22004.0,1.0,agree
1994,2599,divorced,40.0,27872.0,4.0,agree
1994,2600,never married,40.0,22004.0,0.0,agree
1994,2616,married,60.0,32273.0,3.0,strongly agree
1994,2620,never married,35.0,52811.0,0.0,neither agree nor disagree
1994,2623,married,40.0,16137.0,4.0,neither agree nor disagree
1994,2626,divorced,84.0,6455.0,0.0,neither agree nor disagree
1994,2633,divorced,30.0,5281.0,2.0,strongly agree
1994,2634,married,40.0,13203.0,2.0,neither agree nor disagree
1994,2635,married,40.0,32273.0,1.0,agree
1994,2641,married,40.0,117585.0,4.0,disagree
1994,2643,married,60.0,117585.0,2.0,agree
1994,2644,married,24.0,587.0,3.0,agree
1994,2645,married,50.0,52811.0,1.0,agree
1994,2650,never married,65.0,32273.0,0.0,agree
1994,2652,divorced,56.0,19071.0,1.0,agree
1994,2662,divorced,9.0,13203.0,3.0,disagree
1994,2665,married,60.0,52811.0,2.0,strongly agree
1994,2667,married,8.0,10562.0,2.0,disagree
1994,2669,married,40.0,27872.0,2.0,strongly agree
1994,2673,married,52.0,38141.0,1.0,strongly agree
1994,2678,divorced,45.0,24938.0,2.0,agree
1994,2683,married,24.0,24938.0,0.0,agree
1994,2688,divorced,40.0,13203.0,3.0,disagree
1994,2689,married,55.0,38141.0,2.0,agree
1994,2691,never married,40.0,38141.0,0.0,agree
1994,2694,married,50.0,32273.0,0.0,agree
1994,2698,married,40.0,24938.0,2.0,disagree
1994,2703,married,70.0,44009.0,4.0,disagree
1994,2704,married,50.0,52811.0,2.0,disagree
1994,2705,married,55.0,19071.0,1.0,strongly disagree
1994,2709,married,40.0,32273.0,3.0,agree
1994,2710,married,13.0,5281.0,2.0,agree
1994,2714,never married,40.0,10562.0,1.0,agree
1994,2715,widowed,25.0,16137.0,1.0,strongly agree
1994,2718,married,40.0,5281.0,3.0,agree
1994,2728,married,48.0,52811.0,2.0,agree
1994,2729,married,48.0,24938.0,1.0,agree
1994,2737,married,20.0,7628.0,3.0,disagree
1994,2739,never married,40.0,27872.0,0.0,agree
1994,2751,widowed,48.0,38141.0,0.0,agree
1994,2753,married,37.0,16137.0,2.0,disagree
1994,2768,never married,32.0,2347.0,1.0,strongly disagree
1994,2776,married,40.0,10562.0,3.0,agree
1994,2779,married,72.0,64546.0,2.0,agree
1994,2786,married,40.0,32273.0,4.0,disagree
1994,2788,married,51.0,52811.0,1.0,agree
1994,2791,married,40.0,27872.0,4.0,disagree
1994,2794,married,40.0,38141.0,3.0,agree
1994,2796,married,65.0,32273.0,2.0,agree
1994,2800,married,46.0,32273.0,4.0,agree
1994,2804,divorced,38.0,27872.0,1.0,strongly agree
1994,2808,married,40.0,24938.0,0.0,agree
1994,2810,married,38.0,19071.0,2.0,agree
1994,2816,never married,45.0,13203.0,2.0,neither agree nor disagree
1994,2829,married,34.0,7628.0,2.0,strongly disagree
1994,2831,married,32.0,2347.0,1.0,disagree
1994,2838,divorced,40.0,32273.0,0.0,disagree
1994,2839,married,45.0,38141.0,2.0,agree
1994,2840,divorced,45.0,38141.0,1.0,agree
1994,2847,married,40.0,79216.0,2.0,agree
1994,2855,married,40.0,13203.0,7.0,agree
1994,2859,divorced,89.0,4107.0,3.0,strongly disagree
1994,2861,divorced,46.0,38141.0,4.0,disagree
1994,2862,separated,24.0,10562.0,1.0,agree
1994,2867,never married,80.0,22004.0,2.0,neither agree nor disagree
1994,2869,married,36.0,16137.0,5.0,agree
1994,2870,married,60.0,64546.0,3.0,agree
1994,2874,divorced,40.0,16137.0,3.0,agree
1994,2876,married,20.0,44009.0,1.0,agree
1994,2878,married,30.0,587.0,4.0,agree
1994,2880,married,40.0,10562.0,3.0,agree
1994,2881,married,50.0,27872.0,2.0,agree
1994,2887,married,40.0,19071.0,1.0,agree
1994,2889,divorced,45.0,13203.0,0.0,strongly disagree
1994,2892,divorced,40.0,24938.0,1.0,agree
1994,2893,married,40.0,10562.0,1.0,agree
1994,2895,never married,22.0,7628.0,0.0,agree
1994,2897,divorced,20.0,32273.0,1.0,neither agree nor disagree
1994,2898,never married,46.0,22004.0,0.0,agree
1994,2903,married,36.0,32273.0,1.0,neither agree nor disagree
1994,2906,divorced,48.0,32273.0,2.0,disagree
1994,2909,married,40.0,24938.0,3.0,agree
1994,2911,married,40.0,6455.0,2.0,agree
1994,2916,widowed,32.0,13203.0,8.0,neither agree nor disagree
1994,2925,divorced,40.0,16137.0,3.0,agree
1994,2929,never married,40.0,24938.0,1.0,agree
1994,2930,never married,40.0,10562.0,0.0,strongly disagree
1994,2942,divorced,20.0,6455.0,2.0,agree
1994,2948,never married,42.0,22004.0,3.0,strongly disagree
1994,2958,never married,48.0,16137.0,0.0,agree
1994,2959,never married,40.0,52811.0,0.0,agree
1994,2975,married,60.0,38141.0,3.0,agree
1994,2976,separated,60.0,13203.0,8.0,agree
1994,2987,married,40.0,32273.0,1.0,disagree
1996,8,never married,40.0,15430.0,1.0,strongly agree
1996,9,separated,35.0,23847.0,0.0,disagree
1996,11,never married,55.0,61721.0,0.0,agree
1996,16,never married,40.0,2244.0,0.0,agree
1996,18,never married,55.0,36472.0,0.0,neither agree nor disagree
1996,19,married,35.0,18236.0,0.0,agree
1996,23,never married,35.0,30861.0,1.0,neither agree nor disagree
1996,29,never married,15.0,23847.0,0.0,disagree
1996,33,divorced,89.0,109740.0,1.0,disagree
1996,34,never married,65.0,5050.0,0.0,disagree
1996,35,never married,60.0,42083.0,0.0,agree
1996,36,divorced,35.0,18236.0,2.0,neither agree nor disagree
1996,41,never married,37.0,12625.0,0.0,neither agree nor disagree
1996,50,divorced,20.0,7294.0,1.0,neither agree nor disagree
1996,55,never married,88.0,50499.0,0.0,disagree
1996,56,never married,45.0,50499.0,0.0,strongly disagree
1996,57,never married,30.0,23847.0,0.0,strongly agree
1996,63,married,45.0,61721.0,3.0,agree
1996,71,separated,46.0,23847.0,2.0,agree
1996,72,never married,40.0,61721.0,0.0,agree
1996,74,never married,35.0,30861.0,1.0,agree
1996,78,married,35.0,109740.0,1.0,strongly agree
1996,81,divorced,35.0,30861.0,3.0,agree
1996,83,never married,40.0,30861.0,0.0,agree
1996,84,married,55.0,36472.0,1.0,agree
1996,89,married,50.0,75749.0,1.0,agree
1996,98,separated,24.0,10100.0,2.0,agree
1996,99,never married,55.0,561.0,0.0,agree
1996,102,never married,32.0,10100.0,0.0,disagree
1996,110,never married,27.0,15430.0,2.0,disagree
1996,112,never married,35.0,10100.0,1.0,disagree
1996,113,married,60.0,23847.0,3.0,neither agree nor disagree
1996,119,never married,50.0,26652.0,0.0,agree
1996,128,married,52.0,50499.0,2.0,agree
1996,131,married,40.0,61721.0,2.0,neither agree nor disagree
1996,136,widowed,40.0,50499.0,0.0,agree
1996,140,married,40.0,23847.0,3.0,neither agree nor disagree
1996,141,divorced,40.0,26652.0,3.0,disagree
1996,142,never married,40.0,42083.0,1.0,disagree
1996,149,never married,35.0,30861.0,0.0,neither agree nor disagree
1996,150,married,35.0,36472.0,1.0,agree
1996,153,married,60.0,50499.0,2.0,agree
1996,154,never married,38.0,30861.0,0.0,agree
1996,157,married,40.0,26652.0,1.0,agree
1996,158,divorced,70.0,75749.0,1.0,strongly agree
1996,161,divorced,40.0,61721.0,2.0,agree
1996,166,married,45.0,36472.0,2.0,agree
1996,168,married,40.0,109740.0,1.0,agree
1996,171,married,45.0,26652.0,2.0,agree
1996,176,married,35.0,36472.0,0.0,neither agree nor disagree
1996,183,married,50.0,109740.0,2.0,strongly agree
1996,186,married,30.0,36472.0,0.0,agree
1996,188,divorced,54.0,75749.0,2.0,strongly agree
1996,195,divorced,30.0,75749.0,5.0,disagree
1996,197,never married,60.0,42083.0,0.0,agree
1996,198,married,40.0,26652.0,2.0,agree
1996,204,separated,60.0,36472.0,2.0,agree
1996,205,married,50.0,36472.0,0.0,agree
1996,212,married,48.0,36472.0,3.0,neither agree nor disagree
1996,213,never married,10.0,21041.0,1.0,agree
1996,216,married,40.0,75749.0,2.0,neither agree nor disagree
1996,217,divorced,55.0,61721.0,0.0,strongly agree
1996,218,married,46.0,50499.0,3.0,strongly agree
1996,221,married,2.0,109740.0,3.0,disagree
1996,223,married,70.0,50499.0,0.0,strongly agree
1996,224,divorced,40.0,42083.0,0.0,agree
1996,228,never married,50.0,23847.0,0.0,agree
1996,229,never married,70.0,26652.0,0.0,strongly agree
1996,230,never married,45.0,21041.0,0.0,strongly agree
1996,235,married,25.0,6172.0,1.0,agree
1996,236,married,35.0,109740.0,2.0,strongly agree
1996,238,married,40.0,36472.0,0.0,disagree
1996,253,married,48.0,23847.0,0.0,agree
1996,254,never married,40.0,18236.0,0.0,neither agree nor disagree
1996,258,married,20.0,6172.0,3.0,agree
1996,261,married,40.0,75749.0,4.0,agree
1996,262,married,50.0,36472.0,2.0,agree
1996,265,divorced,60.0,75749.0,1.0,agree
1996,267,divorced,40.0,12625.0,2.0,agree
1996,271,married,40.0,50499.0,2.0,strongly agree
1996,273,divorced,40.0,26652.0,2.0,agree
1996,274,separated,35.0,42083.0,0.0,agree
1996,279,married,60.0,36472.0,4.0,disagree
1996,284,never married,40.0,15430.0,0.0,agree
1996,286,married,40.0,42083.0,2.0,agree
1996,290,married,50.0,15430.0,0.0,agree
1996,292,never married,6.0,12625.0,2.0,agree
1996,301,married,40.0,42083.0,2.0,agree
1996,310,married,40.0,10100.0,2.0,agree
1996,317,married,38.0,6172.0,2.0,agree
1996,321,separated,36.0,10100.0,1.0,disagree
1996,324,married,40.0,75749.0,2.0,agree
1996,333,never married,40.0,30861.0,0.0,agree
1996,336,married,65.0,42083.0,0.0,agree
1996,338,never married,43.0,26652.0,0.0,disagree
1996,339,divorced,55.0,26652.0,0.0,strongly agree
1996,341,divorced,65.0,30861.0,2.0,agree
1996,343,never married,42.0,10100.0,1.0,agree
1996,344,married,80.0,30861.0,2.0,agree
1996,354,never married,40.0,15430.0,0.0,agree
1996,356,separated,70.0,30861.0,6.0,strongly agree
1996,357,widowed,21.0,2244.0,1.0,agree
1996,364,divorced,15.0,8417.0,0.0,agree
1996,366,married,30.0,75749.0,2.0,agree
1996,367,divorced,45.0,50499.0,1.0,disagree
1996,369,never married,40.0,12625.0,0.0,agree
1996,374,never married,40.0,26652.0,0.0,agree
1996,377,married,55.0,50499.0,4.0,agree
1996,380,divorced,49.0,30861.0,4.0,strongly agree
1996,381,married,40.0,109740.0,2.0,agree
1996,383,married,60.0,42083.0,2.0,agree
1996,387,never married,42.0,12625.0,0.0,agree
1996,389,never married,48.0,36472.0,1.0,agree
1996,391,widowed,44.0,12625.0,4.0,strongly agree
1996,399,never married,40.0,36472.0,1.0,neither agree nor disagree
1996,401,married,45.0,7294.0,3.0,disagree
1996,402,divorced,40.0,21041.0,2.0,disagree
1996,407,married,60.0,109740.0,0.0,agree
1996,409,divorced,40.0,15430.0,2.0,strongly agree
1996,411,divorced,40.0,21041.0,1.0,agree
1996,413,widowed,40.0,21041.0,2.0,strongly agree
1996,418,married,27.0,61721.0,3.0,strongly agree
1996,420,married,45.0,75749.0,1.0,agree
1996,422,never married,20.0,8417.0,0.0,agree
1996,423,married,35.0,75749.0,1.0,agree
1996,424,married,60.0,21041.0,1.0,agree
1996,435,never married,24.0,26652.0,0.0,strongly agree
1996,436,divorced,60.0,109740.0,4.0,agree
1996,441,never married,28.0,5050.0,0.0,agree
1996,442,married,30.0,21041.0,2.0,strongly agree
1996,443,divorced,50.0,50499.0,1.0,disagree
1996,444,divorced,40.0,12625.0,3.0,neither agree nor disagree
1996,450,divorced,40.0,30861.0,1.0,disagree
1996,460,never married,40.0,18236.0,0.0,agree
1996,462,married,13.0,109740.0,3.0,neither agree nor disagree
1996,465,married,50.0,50499.0,0.0,agree
1996,476,married,30.0,18236.0,6.0,strongly agree
